"","block","mic","rep","id","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","c.mod","c.post","c.post.min","c.post.max","c.post.na","b.mod","b.post","b.post.min","b.post.max","b.post.na"
"50",1,"14",1,"b1.m14.r1",2,2.5,2.5,2.5,0,1.40307682617568,0.815253350902333,0.605063302084793,1.09280401260388,0,0.987259535794979,0.809326782357641,0.630347583724547,1.02901076218092,0
"51",1,"1",1,"b1.m1.r1",2,2.11465874436542,1.69465469924102,2.5,0,1.81249399249946,1.56496411878446,0.751694339315795,2.3582681560498,0,0.654559511791233,0.640381949411048,0.517820858758503,0.83284924399478,0
"52",2,"6",2,"b2.m6.r2",2,2.5,2.5,2.5,0,2.2111472051125,1.49051156528042,1.22551043175968,1.75310879538399,0,0.83528218974235,0.680590639928318,0.5688498465962,0.820405024071892,0
"53",2,"15",1,"b2.m15.r1",2,2.14780769386604,1.76134001934683,2.5,0,2.10148737726371,1.99015684851306,1.33260704919274,2.47846597316884,0,1.19424545832095,1.06124072184126,0.715220626354939,1.70250577776298,0
"54",2,"10",3,"b2.m10.r3",2,2.5,2.5,2.5,0,1.64952320939689,0.785926150296214,0.351001857938175,1.25096223414463,0,0.704838340880722,0.626705402116043,0.466189475620893,0.836416323638212,0
"55",2,"5",1,"b2.m5.r1",1.82651932561944,1.73549726875695,1.45328042400689,2.32651932561944,0,2.40561381217183,2.42955915585265,1.48035215214422,3.34232981079539,0,0.824387889223507,0.910677689549253,0.512117180943927,1.50054308119471,0
"56",2,"all",3,"b2.mall.r3",2,2.4305458703073,1.73392194775968,2.5,0,1.50211768154744,1.1787615747447,0.603292217776368,1.94021457125292,0,1.1037470666886,0.905364579838543,0.612296697824145,1.46725443415417,0
"57",2,"1",3,"b2.m1.r3",2,2.5,2.5,2.5,0,1.6888099246648,0.702793145983413,0.281157458352702,1.13096188390098,0,0.546620879915994,0.501264830004634,0.405255352140551,0.629965041560833,0
"58",2,"6",3,"b2.m6.r3",2,2.29574625013291,1.89304998114288,2.5,0,2.53094439508716,1.98348098755291,1.46555505076912,2.72576040702903,0,0.845964265163866,0.753211600991658,0.576958185416816,1.03776278892613,0
"59",2,"none",2,"b2.mnone.r2",2,2.12567617018066,1.66495159673483,2.5,0,1.81333053722215,1.52135437831055,0.755997717060691,2.21097520428203,0,0.773166808297865,0.758756353969168,0.605741023859224,1.03204407537604,0
