"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ","k","time"
"1147","b1.t33.p2.w102",33,1000,0,1,"15",2,102,3,0.160939408464503,1.086,0.628368055555556
"1148","b1.t33.p2.w103",33,1000,0,1,"8",2,103,2,0.139407372372722,1.033,0.628368055555556
"1149","b1.t33.p2.w115",33,1000,0,1,"7",2,115,3,0.0482709416098963,1.155,0.628368055555556
"1150","b1.t33.p2.w120",33,1000,0,1,"14",2,120,2,0.0614933644304115,1.028,0.628368055555556
"1151","b1.t35.p1.w3",35,1000,0,1,"14",1,3,1,0.103087816132297,1.098,0.869571759259259
"1152","b1.t35.p1.w4",35,1000,0,1,"all",1,4,1,0.0691491686734727,1.107,0.869571759259259
"1153","b1.t35.p1.w5",35,1000,0,1,"5",1,5,1,0.130027147597466,1.001,0.595763888888889
"1154","b1.t35.p1.w13",35,1000,0,1,"3",1,13,1,0.150242042489381,1.321,0.595763888888889
"1155","b1.t35.p1.w15",35,1000,0,1,"9",1,15,2,0.10936491768931,0.996,0.869571759259259
"1156","b1.t35.p1.w17",35,1000,0,1,"7",1,17,1,0.149950603420708,0.976,0.869571759259259
"1157","b1.t35.p1.w19",35,1000,0,1,"1",1,19,2,0.0575719497658061,1.142,0.869571759259259
"1158","b1.t35.p1.w20",35,1000,0,1,"12",1,20,3,0.0307235174544231,1.169,0.869571759259259
"1159","b1.t35.p1.w22",35,1000,0,1,"15",1,22,1,0.171481719877478,1.137,0.869571759259259
"1160","b1.t35.p1.w26",35,1000,0,1,"5",1,26,2,0.147476205404984,1.083,0.869571759259259
"1161","b1.t35.p1.w27",35,1000,0,1,"2",1,27,1,0.109081173281237,1.002,0.869571759259259
"1162","b1.t35.p1.w31",35,1000,0,1,"11",1,31,2,0.0504490548691971,1.129,0.869571759259259
"1163","b1.t35.p1.w32",35,1000,0,1,"14",1,32,3,0.0621375053949132,0.885,0.869571759259259
"1164","b1.t35.p1.w33",35,1000,0,1,"14",1,33,2,0.124904388990403,1.122,0.869571759259259
"1165","b1.t35.p1.w36",35,1000,0,1,"13",1,36,1,0.0799736160028243,1.042,0.869571759259259
"1166","b1.t35.p1.w37",35,1000,0,1,"13",1,37,3,0.0720495990504819,1.147,0.869571759259259
"1167","b1.t35.p1.w38",35,1000,0,1,"4",1,38,1,0.102671955108767,0.98,0.869571759259259
"1168","b1.t35.p1.w39",35,1000,0,1,"4",1,39,3,0.0775513781247683,1.1,0.869571759259259
"1169","b1.t35.p1.w41",35,1000,0,1,"6",1,41,2,0.153039324376655,0.819,0.869571759259259
"1170","b1.t35.p1.w42",35,1000,0,1,"10",1,42,2,0.0567701855979442,1.052,0.869571759259259
"1171","b1.t35.p1.w44",35,1000,0,1,"3",1,44,2,0.170552571604453,1.095,0.595763888888889
"1172","b1.t35.p1.w49",35,1000,0,1,"1",1,49,1,0.0308637610672625,1.295,0.869571759259259
"1173","b1.t35.p1.w52",35,1000,0,1,"4",1,52,2,0.0529963157664069,0.964,0.869571759259259
"1174","b1.t35.p1.w57",35,1000,0,1,"12",1,57,2,0.0618450289272734,1.011,0.869571759259259
"1175","b1.t35.p1.w58",35,1000,0,1,"7",1,58,3,0.03495958435776,1.098,0.869571759259259
"1176","b1.t35.p2.w65",35,1000,0,1,"6",2,65,3,0.0853762822587232,0.693,0.598391203703704
"1177","b1.t35.p2.w68",35,1000,0,1,"13",2,68,2,-0.0224234530942514,1.087,0.598391203703704
"1178","b1.t35.p2.w69",35,1000,0,1,"15",2,69,2,-0.0204715465059439,1.091,0.598391203703704
"1179","b1.t35.p2.w71",35,1000,0,1,"10",2,71,1,0.0307545064170633,0.907,0.598391203703704
"1180","b1.t35.p2.w72",35,1000,0,1,"12",2,72,1,0.256961646039436,1.187,0.598391203703704
"1181","b1.t35.p2.w76",35,1000,0,1,"all",2,76,3,0.0160712968937485,1.171,1.99556712962963
"1182","b1.t35.p2.w78",35,1000,0,1,"3",2,78,3,-0.025838851176149,1.001,0.598391203703704
"1183","b1.t35.p2.w80",35,1000,0,1,"2",2,80,2,0.161475667351922,0.889,0.598391203703704
"1184","b1.t35.p2.w81",35,1000,0,1,"7",2,81,2,0.025555640852088,1.045,0.598391203703704
"1185","b1.t35.p2.w82",35,1000,0,1,"1",2,82,3,0.0341228501399002,1.164,0.598391203703704
"1186","b1.t35.p2.w83",35,1000,0,1,"8",2,83,1,0.0423669869379693,1.152,0.598391203703704
"1187","b1.t35.p2.w84",35,1000,0,1,"2",2,84,3,0.107053278827063,1.028,0.598391203703704
"1188","b1.t35.p2.w88",35,1000,0,1,"11",2,88,3,0.0498225137225617,1.046,0.598391203703704
"1189","b1.t35.p2.w91",35,1000,0,1,"8",2,91,2,0.0377481391773316,1.072,0.598391203703704
"1190","b1.t35.p2.w98",35,1000,0,1,"9",2,98,1,0.0677542880028573,0.98,0.598391203703704
"1191","b1.t35.p2.w103",35,1000,0,1,"5",2,103,3,0.160135557345425,1.112,0.598391203703704
"1192","b1.t35.p2.w107",35,1000,0,1,"6",2,107,1,-0.00517978486076904,1.003,0.872210648148148
"1193","b1.t35.p2.w108",35,1000,0,1,"11",2,108,1,0.0626189306310175,1.157,0.598391203703704
"1194","b1.t35.p2.w109",35,1000,0,1,"15",2,109,3,-0.0112171355556988,0.784,8.73671296296296
"1195","b1.t35.p2.w111",35,1000,0,1,"8",2,111,3,-0.0120452392043285,1.136,0.598391203703704
"1196","b1.t35.p2.w112",35,1000,0,1,"9",2,112,3,-0.0736996697174072,1.122,0.598391203703704
"1197","b1.t35.p2.w114",35,1000,0,1,"all",2,114,2,0.0579750977684633,1.242,0.598391203703704
"1198","b1.t35.p2.w117",35,1000,0,1,"10",2,117,3,0.0745489174943133,0.87,0.598391203703704
"1199","b1.t39.p1.w9",39,1000,0,1,"6",1,9,2,0.146696737594491,1.143,0.570497685185185
"1200","b1.t39.p1.w12",39,1000,0,1,"8",1,12,1,0.0130142962328174,1.238,0.570497685185185
"1201","b1.t39.p1.w13",39,1000,0,1,"5",1,13,3,0.0395622074492875,1.22,0.570497685185185
"1202","b1.t39.p1.w14",39,1000,0,1,"2",1,14,3,0.0580823222207263,1.286,0.570497685185185
"1203","b1.t39.p1.w15",39,1000,0,1,"5",1,15,1,0.0471464329309538,1.363,0.570497685185185
"1204","b1.t39.p1.w16",39,1000,0,1,"4",1,16,1,0.141067528385964,1.284,0.570497685185185
"1205","b1.t39.p1.w17",39,1000,0,1,"11",1,17,3,0.130608264153214,1.052,0.570497685185185
"1206","b1.t39.p1.w19",39,1000,0,1,"7",1,19,2,0.191101577089639,1.229,0.570497685185185
"1207","b1.t39.p1.w20",39,1000,0,1,"8",1,20,2,-0.0167894757070411,1.188,0.570497685185185
"1208","b1.t39.p1.w24",39,1000,0,1,"all",1,24,1,0.170281887125123,1.32,0.570497685185185
"1209","b1.t39.p1.w25",39,1000,0,1,"3",1,25,3,0.159413871502818,1.136,0.570497685185185
"1210","b1.t39.p1.w28",39,1000,0,1,"15",1,28,1,0.044662971366103,1.275,0.570497685185185
"1211","b1.t39.p1.w32",39,1000,0,1,"3",1,32,1,0.0305719320360836,1.203,0.570497685185185
"1212","b1.t39.p1.w34",39,1000,0,1,"4",1,34,2,-0.00490578633494655,1.193,0.570497685185185
"1213","b1.t39.p1.w37",39,1000,0,1,"2",1,37,2,0.0139461197472705,1.231,1.05675925925926
"1214","b1.t39.p1.w38",39,1000,0,1,"12",1,38,3,-0.00118559141167898,1.161,1.05675925925926
"1215","b1.t39.p1.w40",39,1000,0,1,"9",1,40,1,-0.00322619435577953,1.102,0.570497685185185
"1216","b1.t39.p1.w42",39,1000,0,1,"9",1,42,2,0.107496055811719,1.157,0.570497685185185
"1217","b1.t39.p1.w44",39,1000,0,1,"14",1,44,2,0.288195346988193,1.03,0.570497685185185
"1218","b1.t39.p1.w48",39,1000,0,1,"14",1,48,3,0.0820491410997806,1.14,0.570497685185185
"1219","b1.t39.p1.w57",39,1000,0,1,"12",1,57,2,0.100462608315435,0.97,0.570497685185185
"1220","b1.t39.p1.w58",39,1000,0,1,"10",1,58,2,0.0262849627871978,1.097,0.570497685185185
"1221","b1.t39.p1.w60",39,1000,0,1,"10",1,60,1,0.12125945264975,1.222,0.570497685185185
"1222","b1.t39.p2.w64",39,1000,0,1,"6",2,64,3,0.109859367565453,0.831,0.573645833333333
"1223","b1.t39.p2.w66",39,1000,0,1,"7",2,66,1,0.0442190560780539,1.003,0.573645833333333
"1224","b1.t39.p2.w70",39,1000,0,1,"15",2,70,3,0.113562884470655,1.153,0.573645833333333
"1225","b1.t39.p2.w72",39,1000,0,1,"13",2,72,2,0.16088202854917,1.13,0.573645833333333
"1226","b1.t39.p2.w73",39,1000,0,1,"14",2,73,1,0.107066010593609,1.084,0.573645833333333
"1227","b1.t39.p2.w74",39,1000,0,1,"15",2,74,2,0.185885577482344,1.037,0.573645833333333
"1228","b1.t39.p2.w75",39,1000,0,1,"13",2,75,1,0.124420244459571,1.27,0.573645833333333
"1229","b1.t39.p2.w76",39,1000,0,1,"11",2,76,1,0.148424587009988,1.001,0.573645833333333
"1230","b1.t39.p2.w81",39,1000,0,1,"13",2,81,3,0.183278850344925,1.01,0.573645833333333
"1231","b1.t39.p2.w84",39,1000,0,1,"all",2,84,3,0.112793926922769,1.164,0.573645833333333
"1232","b1.t39.p2.w85",39,1000,0,1,"8",2,85,3,0.113718073051494,1.051,0.573645833333333
"1233","b1.t39.p2.w86",39,1000,0,1,"10",2,86,3,0.0626533213394497,0.969,0.573645833333333
"1234","b1.t39.p2.w87",39,1000,0,1,"1",2,87,3,0.0104310811119441,1.158,0.573645833333333
"1235","b1.t39.p2.w89",39,1000,0,1,"1",2,89,1,0.0187897269728678,1.129,0.573645833333333
"1236","b1.t39.p2.w90",39,1000,0,1,"6",2,90,1,0.232677762465782,0.751,0.573645833333333
"1237","b1.t39.p2.w97",39,1000,0,1,"2",2,97,1,0.176592585709918,1.093,0.573645833333333
"1238","b1.t39.p2.w99",39,1000,0,1,"7",2,99,3,0.186979453263378,0.954,0.573645833333333
"1239","b1.t39.p2.w100",39,1000,0,1,"3",2,100,2,0.100920487979607,1.205,0.573645833333333
"1240","b1.t39.p2.w103",39,1000,0,1,"1",2,103,2,0.17284215852926,1.065,0.573645833333333
"1241","b1.t39.p2.w107",39,1000,0,1,"11",2,107,2,0.180743683176355,1.15,0.573645833333333
"1242","b1.t39.p2.w111",39,1000,0,1,"12",2,111,1,0.0903046880917746,1.197,0.573645833333333
"1243","b1.t39.p2.w114",39,1000,0,1,"5",2,114,2,0.0883974051516587,1.129,0.573645833333333
"1244","b1.t39.p2.w115",39,1000,0,1,"9",2,115,3,-0.00112368422320864,1.008,0.573645833333333
"1245","b1.t39.p2.w117",39,1000,0,1,"all",2,117,2,0.0153502604555547,1.105,0.573645833333333
"1246","b1.t39.p2.w120",39,1000,0,1,"4",2,120,3,0.109598901164091,1.175,0.573645833333333
"1247","b1.t43.p1.w2",43,1000,0,1,"6",1,2,2,0.111463605180447,1.163,0.823946759259259
"1248","b1.t43.p1.w3",43,1000,0,1,"7",1,3,3,0.172103539311281,1.236,0.823946759259259
"1249","b1.t43.p1.w7",43,1000,0,1,"1",1,7,2,0.319711923795872,1.125,0.823946759259259
"1250","b1.t43.p1.w8",43,1000,0,1,"8",1,8,2,0.10751796999157,1.13,0.823946759259259
"1251","b1.t43.p1.w11",43,1000,0,1,"all",1,11,3,0.167962491499793,1.337,0.823946759259259
"1252","b1.t43.p1.w13",43,1000,0,1,"6",1,13,1,0.191927229165214,1.315,0.553923611111111
"1253","b1.t43.p1.w15",43,1000,0,1,"6",1,15,3,0.418420460534917,0.845,0.823946759259259
"1254","b1.t43.p1.w16",43,1000,0,1,"13",1,16,2,0.146834081770208,1.255,0.823946759259259
"1255","b1.t43.p1.w17",43,1000,0,1,"13",1,17,3,0.239618074479567,1.039,0.553923611111111
"1256","b1.t43.p1.w19",43,1000,0,1,"7",1,19,2,0.195979997197728,0.999,0.823946759259259
"1257","b1.t43.p1.w20",43,1000,0,1,"2",1,20,3,0.156042586376422,1.159,0.823946759259259
"1258","b1.t43.p1.w25",43,1000,0,1,"14",1,25,3,0.145940478005833,1.202,0.553923611111111
"1259","b1.t43.p1.w30",43,1000,0,1,"3",1,30,1,0.162878042034077,1.156,0.823946759259259
"1260","b1.t43.p1.w36",43,1000,0,1,"2",1,36,1,0.201328443994575,1.277,0.823946759259259
"1261","b1.t43.p1.w41",43,1000,0,1,"9",1,41,3,0.169775685152802,1.235,0.823946759259259
"1262","b1.t43.p1.w42",43,1000,0,1,"10",1,42,1,0.249075592737362,1.192,0.823946759259259
"1263","b1.t43.p1.w43",43,1000,0,1,"12",1,43,1,0.363775439926056,0.923,0.823946759259259
"1264","b1.t43.p1.w44",43,1000,0,1,"12",1,44,3,0.298837130515261,1.165,0.553923611111111
"1265","b1.t43.p1.w52",43,1000,0,1,"11",1,52,3,0.123519963851849,1.038,0.823946759259259
"1266","b1.t43.p1.w57",43,1000,0,1,"9",1,57,1,0.12865302018476,1.254,0.823946759259259
"1267","b1.t43.p1.w60",43,1000,0,1,"7",1,60,1,0.074585228595306,1.131,0.823946759259259
"1268","b1.t43.p2.w62",43,1000,0,1,"10",2,62,2,0.0691270911258057,1.181,0.557048611111111
"1269","b1.t43.p2.w68",43,1000,0,1,"1",2,68,1,0.190077405846992,1.145,0.557048611111111
"1270","b1.t43.p2.w70",43,1000,0,1,"5",2,70,3,0.237739705592661,0.983,0.557048611111111
"1271","b1.t43.p2.w72",43,1000,0,1,"5",2,72,2,0.159890013839911,1.098,0.557048611111111
"1272","b1.t43.p2.w73",43,1000,0,1,"1",2,73,3,0.370787190807374,1.139,0.557048611111111
"1273","b1.t43.p2.w74",43,1000,0,1,"5",2,74,1,0.362036606918454,1.041,0.557048611111111
"1274","b1.t43.p2.w75",43,1000,0,1,"10",2,75,3,0.222534384035314,1.191,0.557048611111111
"1275","b1.t43.p2.w77",43,1000,0,1,"3",2,77,2,0.401390601336055,1.188,0.557048611111111
"1276","b1.t43.p2.w78",43,1000,0,1,"4",2,78,3,0.364640463457975,1.168,0.557048611111111
"1277","b1.t43.p2.w80",43,1000,0,1,"15",2,80,1,0.186850593204646,1.029,0.557048611111111
"1278","b1.t43.p2.w81",43,1000,0,1,"13",2,81,1,0.187461240977595,1.125,0.557048611111111
"1279","b1.t43.p2.w82",43,1000,0,1,"11",2,82,2,0.294832419991172,1.219,0.557048611111111
"1280","b1.t43.p2.w84",43,1000,0,1,"all",2,84,2,0.343312590561713,1.107,0.557048611111111
"1281","b1.t43.p2.w86",43,1000,0,1,"14",2,86,2,0.325008264372977,1.141,0.557048611111111
"1282","b1.t43.p2.w89",43,1000,0,1,"9",2,89,2,0.250599995915737,1.063,0.557048611111111
"1283","b1.t43.p2.w90",43,1000,0,1,"4",2,90,1,0.235347737036574,1.065,0.557048611111111
"1284","b1.t43.p2.w93",43,1000,0,1,"15",2,93,3,0.255336821871426,1.215,0.557048611111111
"1285","b1.t43.p2.w96",43,1000,0,1,"8",2,96,3,0.417520058727347,1.137,0.557048611111111
"1286","b1.t43.p2.w98",43,1000,0,1,"2",2,98,2,0.25423981634757,1.117,0.557048611111111
"1287","b1.t43.p2.w102",43,1000,0,1,"14",2,102,1,0.168676940718603,1.254,0.557048611111111
"1288","b1.t43.p2.w103",43,1000,0,1,"8",2,103,1,0.356566870541171,1.115,0.557048611111111
"1289","b1.t43.p2.w104",43,1000,0,1,"3",2,104,3,0.200881628870555,1.116,0.557048611111111
"1290","b1.t43.p2.w105",43,1000,0,1,"15",2,105,2,0.246485776354009,1.188,0.557048611111111
"1291","b1.t43.p2.w106",43,1000,0,1,"11",2,106,1,0.277292120252053,1.076,0.557048611111111
"1292","b1.t43.p2.w110",43,1000,0,1,"4",2,110,2,1.03394274224069,1.147,0.557048611111111
"1293","b1.t43.p2.w113",43,1000,0,1,"12",2,113,2,0.28053743648542,0.941,0.557048611111111
"1294","b1.t43.p2.w119",43,1000,0,1,"all",2,119,1,0.163629695274814,1.141,0.557048611111111
"1295","b2.t8.p1.w1",8,1000,0,2,"15",1,1,2,0.427372494886779,2.029,0.783009259259259
"1296","b2.t8.p1.w2",8,1000,0,2,"13",1,2,3,0.54939150395567,2.12,0.783009259259259
"1297","b2.t8.p1.w3",8,1000,0,2,"3",1,3,1,0.584937253368268,2.025,0.783009259259259
"1298","b2.t8.p1.w5",8,1000,0,2,"7",1,5,3,0.472796337587041,2.103,0.783009259259259
"1299","b2.t8.p1.w9",8,1000,0,2,"2",1,9,2,0.255541995141006,1.925,0.783009259259259
"1300","b2.t8.p1.w13",8,1000,0,2,"12",1,13,3,0.689285174709451,2.067,0.783009259259259
"1301","b2.t8.p1.w15",8,1000,0,2,"3",1,15,3,0.533260682920865,2.152,0.783009259259259
"1302","b2.t8.p1.w17",8,1000,0,2,"5",1,17,2,0.429843120057966,1.958,0.783009259259259
"1303","b2.t8.p1.w18",8,1000,0,2,"11",1,18,3,0.635589352592202,1.989,0.783009259259259
"1304","b2.t8.p1.w20",8,1000,0,2,"5",1,20,1,0.309891043867471,1.997,0.783009259259259
"1305","b2.t8.p1.w21",8,1000,0,2,"10",1,21,3,0.638352316901373,2.097,0.783009259259259
"1306","b2.t8.p1.w22",8,1000,0,2,"1",1,22,1,0.617608280685513,2.089,0.783009259259259
"1307","b2.t8.p1.w38",8,1000,0,2,"9",1,38,3,0.396535514604735,2.154,0.783009259259259
"1308","b2.t8.p1.w45",8,1000,0,2,"11",1,45,2,0.579511118221431,2.034,0.783009259259259
"1309","b2.t8.p1.w46",8,1000,0,2,"4",1,46,1,0.370311236854066,2.084,0.783009259259259
"1310","b2.t8.p1.w47",8,1000,0,2,"14",1,47,2,0.49463872217968,2.08,0.783009259259259
"1311","b2.t8.p1.w50",8,1000,0,2,"1",1,50,3,0.469250423705588,2.088,0.783009259259259
"1312","b2.t8.p1.w53",8,1000,0,2,"10",1,53,2,0.459711694638857,1.981,0.783009259259259
"1313","b2.t8.p1.w55",8,1000,0,2,"2",1,55,1,0.657059200524013,1.996,0.783009259259259
"1314","b2.t8.p1.w57",8,1000,0,2,"8",1,57,3,0.583763369451136,1.957,0.783009259259259
"1315","b2.t8.p1.w58",8,1000,0,2,"10",1,58,1,0.451132023675073,2.049,0.783009259259259
"1316","b2.t8.p2.w61",8,1000,0,2,"15",2,61,1,0.570535898532062,2.012,0.780810185185185
"1317","b2.t8.p2.w62",8,1000,0,2,"8",2,62,2,0.686722090638699,1.919,0.780810185185185
"1318","b2.t8.p2.w64",8,1000,0,2,"11",2,64,1,0.692240510835342,2.083,0.780810185185185
"1319","b2.t8.p2.w65",8,1000,0,2,"13",2,65,1,0.694316373143927,2.07,0.780810185185185
"1320","b2.t8.p2.w67",8,1000,0,2,"14",2,67,1,0.407230843325946,1.792,0.780810185185185
"1321","b2.t8.p2.w69",8,1000,0,2,"14",2,69,3,0.565510723739185,2.018,0.780810185185185
"1322","b2.t8.p2.w70",8,1000,0,2,"12",2,70,1,0.673640232980841,1.999,0.780810185185185
"1323","b2.t8.p2.w75",8,1000,0,2,"9",2,75,1,0.771245306890149,2.049,0.780810185185185
"1324","b2.t8.p2.w79",8,1000,0,2,"7",2,79,1,0.634126918920549,1.926,0.780810185185185
"1325","b2.t8.p2.w81",8,1000,0,2,"15",2,81,3,0.677200468036918,2.047,0.780810185185185
"1326","b2.t8.p2.w83",8,1000,0,2,"all",2,83,2,0.687361153795069,1.976,0.780810185185185
"1327","b2.t8.p2.w84",8,1000,0,2,"5",2,84,3,0.461792279055472,1.996,0.780810185185185
"1328","b2.t8.p2.w85",8,1000,0,2,"8",2,85,1,0.755684895096145,2.05,0.780810185185185
"1329","b2.t8.p2.w89",8,1000,0,2,"6",2,89,3,0.634907506979756,1.811,0.780810185185185
"1330","b2.t8.p2.w92",8,1000,0,2,"all",2,92,1,0.798259800167218,1.789,0.780810185185185
"1331","b2.t8.p2.w93",8,1000,0,2,"13",2,93,2,0.48671468718887,2.046,0.780810185185185
"1332","b2.t8.p2.w95",8,1000,0,2,"7",2,95,2,0.683850763495087,2.047,0.780810185185185
"1333","b2.t8.p2.w96",8,1000,0,2,"4",2,96,2,0.694624619830101,2.056,0.780810185185185
"1334","b2.t8.p2.w98",8,1000,0,2,"6",2,98,2,0.494207057017054,1.776,0.780810185185185
"1335","b2.t8.p2.w99",8,1000,0,2,"1",2,99,2,0.666337701603681,2.053,0.780810185185185
"1336","b2.t8.p2.w106",8,1000,0,2,"3",2,106,2,0.544178742885744,1.985,0.780810185185185
"1337","b2.t8.p2.w107",8,1000,0,2,"4",2,107,3,0.523005212025714,1.984,0.780810185185185
"1338","b2.t8.p2.w111",8,1000,0,2,"all",2,111,3,0.585084835549189,1.976,0.780810185185185
"1339","b2.t8.p2.w112",8,1000,0,2,"2",2,112,3,0.38499279829262,1.942,0.780810185185185
"1340","b2.t8.p2.w113",8,1000,0,2,"6",2,113,1,0.424342535193948,1.934,0.780810185185185
"1341","b2.t8.p2.w116",8,1000,0,2,"12",2,116,2,0.314421515972083,1.938,0.780810185185185
"1342","b2.t8.p2.w120",8,1000,0,2,"9",2,120,2,0.51316263365014,1.972,0.780810185185185
"1343","b2.t14.p1.w1",14,1000,0,2,"1",1,1,3,1.03464977376886,1.861,0.628425925925926
"1344","b2.t14.p1.w4",14,1000,0,2,"9",1,4,3,0.752656289875978,1.912,0.628425925925926
"1345","b2.t14.p1.w6",14,1000,0,2,"5",1,6,1,0.652484976125725,1.884,0.628425925925926
"1346","b2.t14.p1.w9",14,1000,0,2,"10",1,9,1,0.846184826123085,1.901,0.628425925925926
"1347","b2.t14.p1.w11",14,1000,0,2,"6",1,11,1,0.88590772516703,2.022,0.628425925925926
"1348","b2.t14.p1.w12",14,1000,0,2,"5",1,12,2,0.814537287131927,1.946,0.628425925925926
"1349","b2.t14.p1.w16",14,1000,0,2,"3",1,16,3,1.07993277930621,1.958,0.628425925925926
"1350","b2.t14.p1.w18",14,1000,0,2,"all",1,18,1,1.07186919984114,1.891,0.628425925925926
"1351","b2.t14.p1.w21",14,1000,0,2,"2",1,21,2,0.692161995098718,1.916,0.628425925925926
"1352","b2.t14.p1.w22",14,1000,0,2,"1",1,22,2,0.773108973166773,1.927,0.628425925925926
"1353","b2.t14.p1.w23",14,1000,0,2,"2",1,23,3,1.00799038410837,2.002,0.628425925925926
"1354","b2.t14.p1.w24",14,1000,0,2,"7",1,24,1,0.996006881103357,1.953,0.628425925925926
"1355","b2.t14.p1.w26",14,1000,0,2,"4",1,26,1,0.821754036149476,1.887,0.628425925925926
"1356","b2.t14.p1.w31",14,1000,0,2,"14",1,31,3,0.627057588350266,1.775,0.628425925925926
"1357","b2.t14.p1.w34",14,1000,0,2,"14",1,34,1,0.976819119598839,1.948,0.628425925925926
"1358","b2.t14.p1.w36",14,1000,0,2,"7",1,36,2,0.996651830013066,1.923,0.628425925925926
"1359","b2.t14.p1.w37",14,1000,0,2,"8",1,37,2,0.991054658206632,1.941,0.628425925925926
"1360","b2.t14.p1.w38",14,1000,0,2,"12",1,38,2,0.895827432437633,1.957,0.628425925925926
"1361","b2.t14.p1.w40",14,1000,0,2,"13",1,40,3,0.576384192520432,1.906,0.628425925925926
"1362","b2.t14.p1.w41",14,1000,0,2,"13",1,41,2,0.871611856796862,1.866,0.628425925925926
"1363","b2.t14.p1.w50",14,1000,0,2,"15",1,50,3,0.87074191783327,1.942,0.628425925925926
"1364","b2.t14.p1.w57",14,1000,0,2,"3",1,57,1,0.639836771667448,1.876,0.628425925925926
"1365","b2.t14.p1.w58",14,1000,0,2,"3",1,58,2,0.48276244485457,1.645,0.628425925925926
"1366","b2.t14.p2.w62",14,1000,0,2,"11",2,62,3,0.412892251173985,1.884,0.630578703703704
"1367","b2.t14.p2.w66",14,1000,0,2,"1",2,66,1,0.661273361002288,2.038,0.630578703703704
"1368","b2.t14.p2.w69",14,1000,0,2,"4",2,69,2,0.832417160555236,1.991,0.630578703703704
"1369","b2.t14.p2.w70",14,1000,0,2,"9",2,70,1,0.81383432616064,1.841,0.630578703703704
"1370","b2.t14.p2.w71",14,1000,0,2,"10",2,71,2,0.447876066647764,1.724,0.630578703703704
"1371","b2.t14.p2.w73",14,1000,0,2,"6",2,73,3,0.853548067694054,2.014,0.630578703703704
"1372","b2.t14.p2.w74",14,1000,0,2,"all",2,74,3,0.785521849146891,2.044,0.630578703703704
"1373","b2.t14.p2.w77",14,1000,0,2,"9",2,77,2,0.791007367869781,1.986,0.630578703703704
"1374","b2.t14.p2.w79",14,1000,0,2,"5",2,79,3,0.573000137473894,2.025,0.630578703703704
"1375","b2.t14.p2.w82",14,1000,0,2,"8",2,82,1,0.9108905181072,2.02,0.630578703703704
"1376","b2.t14.p2.w85",14,1000,0,2,"15",2,85,1,0.577151335147985,1.705,0.630578703703704
"1377","b2.t14.p2.w87",14,1000,0,2,"7",2,87,3,0.785052108639879,1.983,0.630578703703704
"1378","b2.t14.p2.w88",14,1000,0,2,"all",2,88,2,0.500081460876405,2.014,0.630578703703704
"1379","b2.t14.p2.w89",14,1000,0,2,"2",2,89,1,0.666742011002877,1.911,0.630578703703704
"1380","b2.t14.p2.w92",14,1000,0,2,"15",2,92,2,1.6250229018497,1.867,0.630578703703704
"1381","b2.t14.p2.w96",14,1000,0,2,"13",2,96,1,0.541958390232173,2.06,0.630578703703704
"1382","b2.t14.p2.w97",14,1000,0,2,"12",2,97,1,0.818094752561094,2.054,0.630578703703704
"1383","b2.t14.p2.w103",14,1000,0,2,"8",2,103,3,0.660671623649909,1.97,0.630578703703704
"1384","b2.t14.p2.w104",14,1000,0,2,"14",2,104,2,0.69026059706471,1.969,0.630578703703704
"1385","b2.t14.p2.w109",14,1000,0,2,"12",2,109,3,0.795203692583241,1.933,0.630578703703704
"1386","b2.t14.p2.w111",14,1000,0,2,"6",2,111,2,0.384459177988262,1.946,0.630578703703704
"1387","b2.t14.p2.w115",14,1000,0,2,"11",2,115,2,0.749554050554585,1.827,0.630578703703704
"1388","b2.t14.p2.w116",14,1000,0,2,"11",2,116,1,0.610095446282016,1.863,0.630578703703704
"1389","b2.t14.p2.w118",14,1000,0,2,"10",2,118,3,0.16887797532262,1.74,0.630578703703704
"1390","b2.t14.p2.w120",14,1000,0,2,"4",2,120,3,0.478789699410435,2.003,0.630578703703704
"1391","b2.t20.p1.w7",20,1000,0,2,"2",1,7,1,0.466926905442143,1.87,0.577569444444444
"1392","b2.t20.p1.w9",20,1000,0,2,"14",1,9,3,0.680899878623585,1.747,0.577569444444444
"1393","b2.t20.p1.w10",20,1000,0,2,"8",1,10,1,0.450022035343205,1.854,0.577569444444444
"1394","b2.t20.p1.w14",20,1000,0,2,"6",1,14,3,0.339993138672838,1.549,0.577569444444444
"1395","b2.t20.p1.w19",20,1000,0,2,"7",1,19,2,0.888635276473906,1.823,0.577569444444444
"1396","b2.t20.p1.w21",20,1000,0,2,"13",1,21,2,0.586562784440297,1.97,0.577569444444444
"1397","b2.t20.p1.w22",20,1000,0,2,"4",1,22,3,0.784970625544005,1.986,0.577569444444444
"1398","b2.t20.p1.w23",20,1000,0,2,"14",1,23,1,0.790469894596297,2.005,0.577569444444444
"1399","b2.t20.p1.w28",20,1000,0,2,"8",1,28,3,0.842917749283166,1.946,0.577569444444444
"1400","b2.t20.p1.w29",20,1000,0,2,"9",1,29,1,0.638685062614212,1.629,0.577569444444444
"1401","b2.t20.p1.w31",20,1000,0,2,"4",1,31,1,0.545943145491193,1.839,0.577569444444444
"1402","b2.t20.p1.w37",20,1000,0,2,"15",1,37,1,0.95758111052501,1.996,0.577569444444444
"1403","b2.t20.p1.w41",20,1000,0,2,"1",1,41,1,0.764425258841112,1.919,0.577569444444444
