"","block","Chlamy","mic","salt","well.ID","r.exp"
"1889",2,"n","all",2.67,"8.4.8",-0.130905636612222
"1890",2,"n","all",2.67,"11.3.2",0.0547866161834633
"1891",2,"y","all",2.67,"22.3.9",0.612989973069417
"1892",2,"y","all",2.67,"32.6.6",0.332636824939728
"1893",1,"n","all",8,"1.6.3",0.0343698860839701
"1894",1,"y","all",8,"3.1.10",0.0859994093553471
"1895",1,"n","all",8,"13.6.7",-0.190997077362944
"1896",1,"n","all",8,"21.6.2",-0.125155921026468
"1897",1,"y","all",8,"24.4.8",0.0760855408355221
"1898",1,"y","all",8,"26.4.3",0.0467334031035261
"1899",2,"n","all",8,"9.3.3",-0.117013310342955
"1900",2,"n","all",8,"13.3.1",-0.137018434055575
"1901",2,"y","all",8,"14.4.6",0.0590694384372941
"1902",2,"n","all",8,"21.4.8",-0.150756454365588
"1903",2,"y","all",8,"25.6.5",0.0189683799914571
"1904",2,"y","all",8,"26.4.1",0.092052894335393
"1905",1,"y","all",0,"2.4.2",1.69786794587688
"1906",1,"n","all",0,"8.1.3",-0.138150453070975
"1907",1,"n","all",0,"8.1.8",-0.0624854559169278
"1908",1,"n","all",0,"13.4.2",-0.214016508613098
"1909",1,"y","all",0,"15.1.2",1.34524200578076
"1910",1,"y","all",0,"32.5.1",1.42059095247824
"1911",2,"n","all",0,"10.4.4",-0.0647827251137032
"1912",2,"y","all",0,"10.6.2",2.10133054849993
"1913",2,"n","all",0,"21.3.7",-0.134290005444118
"1914",2,"n","all",0,"23.6.1",0.699368696725957
"1915",2,"y","all",0,"24.2.8",1.68099846770194
"1916",2,"y","all",0,"29.1.8",2.0266068234106
"1917",1,"y","all",4,"4.5.5",0.390093209328402
"1918",1,"n","all",4,"17.5.2",-0.114495813230183
"1919",1,"n","all",4,"18.5.7",-0.0983782405070364
"1920",1,"y","all",4,"30.1.1",0.327447460225509
"1921",1,"n","all",4,"30.5.5",-0.106167322790791
"1922",1,"y","all",4,"32.1.3",0.212839487020847
"1923",2,"n","all",4,"6.1.9",-0.0723735153853397
"1924",2,"n","all",4,"7.5.3",-0.0494489502095087
"1925",2,"y","all",4,"13.1.10",0.200275985799822
"1926",2,"n","all",4,"18.3.8",-0.0887645250591066
"1927",2,"y","all",4,"21.4.3",0.100938336992676
"1928",2,"y","all",4,"25.5.9",0.270350888815334
"1929",1,"y","all",12,"2.1.4",-0.0878652679486947
"1930",1,"y","all",12,"9.5.7",-0.047275752061613
"1931",1,"n","all",12,"24.1.2",0.0214215555443587
"1932",1,"n","all",12,"27.3.4",-0.0696030444799576
"1933",1,"n","all",12,"28.1.8",0.00390375317603115
"1934",1,"y","all",12,"32.5.9",-0.178203028060661
"1935",2,"n","all",12,"4.6.5",-0.0435502054955538
"1936",2,"n","all",12,"11.5.10",-0.106599677220939
"1937",2,"y","all",12,"12.5.2",-0.109497049266215
"1938",2,"y","all",12,"15.2.10",-0.148631457876489
"1939",2,"y","all",12,"15.5.1",-0.144537121970272
"1940",2,"n","all",12,"19.1.4",-0.123137070224147
"1941",1,"y","all",10.67,"2.4.8",-0.0401283029529706
"1942",1,"n","all",10.67,"6.2.6",-0.02454276832068
"1943",1,"y","all",10.67,"12.6.4",-0.00325159295292776
"1944",1,"n","all",10.67,"20.5.8",-0.100281272914977
"1945",1,"n","all",10.67,"22.6.5",-0.133866789813838
"1946",1,"y","all",10.67,"25.1.2",0.00040022896357335
"1947",2,"y","all",10.67,"13.2.9",-0.095303076040388
"1948",2,"n","all",10.67,"15.6.10",-0.112565672800406
"1949",2,"n","all",10.67,"19.4.8",-0.150395625977771
"1950",2,"y","all",10.67,"21.3.8",-0.131778181963686
"1951",2,"y","all",10.67,"28.3.3",-0.110521289162257
"1952",2,"n","all",10.67,"32.4.6",-0.134887898824407
"1953",1,"n","all",6.67,"10.2.1",-0.0254989732343695
"1954",1,"y","all",6.67,"10.4.10",0.164141465632279
"1955",1,"y","all",6.67,"11.2.9",0.146270171646864
"1956",1,"n","all",6.67,"12.5.4",-0.0642179901016036
"1957",1,"y","all",6.67,"14.4.8",0.219506523737838
"1958",1,"n","all",6.67,"32.5.3",-0.0617962931095305
"1959",2,"y","all",6.67,"5.4.9",0.146158499491419
"1960",2,"n","all",6.67,"8.2.4",-0.0915085510283273
"1961",2,"n","all",6.67,"25.1.5",-0.0527996461033585
"1962",2,"y","all",6.67,"27.6.10",0.0445105513613666
"1963",2,"n","all",6.67,"31.3.3",-0.116880839748352
"1964",2,"y","all",6.67,"31.5.3",-0.0603974139022506
"1965",1,"y","all",5.33,"4.3.1",0.25461503386237
"1966",1,"y","all",5.33,"22.6.9",0.212831203108572
"1967",1,"n","all",5.33,"25.2.2",-0.054543056960147
"1968",1,"n","all",5.33,"25.2.6",-0.0231920222195778
"1969",1,"y","all",5.33,"25.4.10",0.132842187154518
"1970",1,"n","all",5.33,"28.3.4",-0.0283298279883447
"1971",2,"n","all",5.33,"5.3.1",-0.0990979152309922
"1972",2,"n","all",5.33,"20.6.9",-0.0998168754532534
"1973",2,"y","all",5.33,"26.6.9",0.172337621872379
"1974",2,"y","all",5.33,"29.1.3",0.143229469759594
"1975",2,"y","all",5.33,"31.5.10",0.134368368516369
"1976",2,"n","all",5.33,"32.4.5",-0.0859452783608595
