"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ"
"1680","b2.t30.p7.w408",30,1000,5.33,2,"6",7,408,"3",0.102128713738468
"1681","b2.t30.p7.w411",30,1000,1.33,2,"2",7,411,"2",0.172408532138951
"1682","b2.t30.p7.w412",30,10,0,2,"2",7,412,"3",0.262812468339672
"1683","b2.t30.p7.w415",30,25,0,2,"8",7,415,"1",0.154687499148896
"1684","b2.t30.p7.w416",30,1000,1.33,2,"14",7,416,"2",0.0585651405157562
"1685","b2.t30.p7.w419",30,1000,0,2,"4",7,419,"1",0.102104987906636
"1686","b2.t30.p7.w420",30,100,0,2,"13",7,420,"3",0.0649300079697914
"1687","b2.t30.p8.w422",30,100,0,2,"14",8,422,"1",0.245757158006653
"1688","b2.t30.p8.w424",30,1000,12,2,"2",8,424,"1",0.0223949829035021
"1689","b2.t30.p8.w427",30,1000,5.33,2,"4",8,427,"2",0.110553740713375
"1690","b2.t30.p8.w429",30,0,0,2,"3",8,429,"1",0.303726220482347
"1691","b2.t30.p8.w433",30,0,0,2,"8",8,433,"3",0.344679788722506
"1692","b2.t30.p8.w434",30,1000,6.67,2,"all",8,434,"1",0.0945339118658549
"1693","b2.t30.p8.w441",30,1000,10.67,2,"12",8,441,"1",0.23408918805624
"1694","b2.t30.p8.w442",30,1000,0,2,"7",8,442,"2",0.384634854073941
"1695","b2.t30.p8.w444",30,0,0,2,"15",8,444,"3",0.252721256944363
"1696","b2.t30.p8.w445",30,100,0,2,"15",8,445,"1",0.449978600511511
"1697","b2.t30.p8.w450",30,400,0,2,"13",8,450,"1",0.325867893306821
"1698","b2.t30.p8.w451",30,10,0,2,"13",8,451,"2",0.244598521027597
"1699","b2.t30.p8.w452",30,10,0,2,"11",8,452,"3",0.195156298754331
"1700","b2.t30.p8.w453",30,50,0,2,"8",8,453,"1",0.309417704604381
"1701","b2.t30.p8.w454",30,400,0,2,"3",8,454,"2",0.307627791444011
"1702","b2.t30.p8.w456",30,1000,12,2,"7",8,456,"1",0.395842401540909
"1703","b2.t30.p8.w457",30,1000,5.33,2,"5",8,457,"3",0.441908127964409
"1704","b2.t30.p8.w458",30,1000,2.67,2,"all",8,458,"2",0.222807502936355
"1705","b2.t30.p8.w459",30,1000,0,2,"12",8,459,"2",0.257532150568812
"1706","b2.t30.p8.w465",30,400,0,2,"11",8,465,"1",0.265778280364525
"1707","b2.t30.p8.w467",30,0,0,2,"5",8,467,"3",0.290161388540009
"1708","b2.t30.p8.w469",30,10,0,2,"15",8,469,"1",0.33656056032881
"1709","b2.t30.p8.w470",30,50,0,2,"12",8,470,"3",0.222703235520726
"1710","b2.t30.p8.w471",30,10,0,2,"1",8,471,"1",0.322030059405456
"1711","b2.t30.p8.w474",30,1,0,2,"10",8,474,"1",0.454103215402054
"1712","b2.t30.p8.w475",30,25,0,2,"15",8,475,"3",1.07681246866523
"1713","b2.t30.p8.w478",30,1000,8,2,"11",8,478,"1",0.200178344192686
"1714","b2.t30.p8.w479",30,10,0,2,"13",8,479,"3",0.162818777272639
"1715","b2.t30.p9.w483",30,0,0,2,"14",9,483,"3",0.441266526389223
"1716","b2.t30.p9.w486",30,5,0,2,"7",9,486,"2",0.520129380932531
"1717","b2.t30.p9.w487",30,25,0,2,"7",9,487,"1",0.376470492871321
"1718","b2.t30.p9.w490",30,1000,0,2,"6",9,490,"3",0.279678495135673
"1719","b2.t30.p9.w493",30,1000,0,2,"11",9,493,"1",0.261405522222944
"1720","b2.t30.p9.w498",30,100,0,2,"all",9,498,"2",0.406970020279412
"1721","b2.t30.p9.w499",30,1000,10.67,2,"5",9,499,"2",0.29769813404361
"1722","b2.t30.p9.w501",30,1,0,2,"12",9,501,"1",0.17244263815819
"1723","b2.t30.p9.w502",30,1000,9.33,2,"3",9,502,"1",0.0826878249658119
"1724","b2.t30.p9.w503",30,1000,8,2,"all",9,503,"1",0.257922800098018
"1725","b2.t30.p9.w505",30,1000,4,2,"15",9,505,"3",0.443626022403138
"1726","b2.t30.p9.w508",30,1000,12,2,"12",9,508,"3",0.325864670678267
"1727","b2.t30.p9.w514",30,0,0,2,"15",9,514,"1",0.292879712769168
"1728","b2.t30.p9.w515",30,1,0,2,"1",9,515,"2",0.449502028936542
"1729","b2.t30.p9.w516",30,400,0,2,"10",9,516,"3",0.319705977369218
"1730","b2.t30.p9.w519",30,1000,1.33,2,"10",9,519,"2",0.463117786827478
"1731","b2.t30.p9.w523",30,1000,2.67,2,"15",9,523,"1",0.224103418238426
"1732","b2.t30.p9.w526",30,50,0,2,"4",9,526,"1",0.384341684349041
"1733","b2.t30.p9.w529",30,1000,1.33,2,"8",9,529,"2",0.299832892149292
"1734","b2.t30.p9.w531",30,1000,8,2,"12",9,531,"2",0.0193004100894426
"1735","b2.t30.p9.w533",30,1000,2.67,2,"11",9,533,"2",0.117397702705596
"1736","b2.t30.p9.w535",30,1000,1.33,2,"7",9,535,"1",0.244037524603624
"1737","b2.t30.p9.w537",30,1000,9.33,2,"8",9,537,"1",0.0866193656373318
"1738","b2.t30.p9.w539",30,1000,1.33,2,"11",9,539,"3",0.169019696801157
"1739","b2.t30.p9.w540",30,1000,8,2,"3",9,540,"2",0.0849417435297827
"1740","b2.t30.p10.w541",30,1000,5.33,2,"3",10,541,"3",0.0701338743999689
"1741","b2.t30.p10.w542",30,10,0,2,"6",10,542,"1",0.0410072187612544
"1742","b2.t30.p10.w547",30,0,0,2,"12",10,547,"1",0.434147760558574
"1743","b2.t30.p10.w552",30,1000,4,2,"11",10,552,"3",0.145396689181779
"1744","b2.t30.p10.w558",30,1000,6.67,2,"4",10,558,"3",0.384686338217772
"1745","b2.t30.p10.w561",30,0,0,2,"all",10,561,"2",0.189026622031345
"1746","b2.t30.p10.w564",30,1000,12,2,"15",10,564,"2",0.331108996998247
"1747","b2.t30.p10.w568",30,0,0,2,"9",10,568,"2",0.559060421216224
"1748","b2.t30.p10.w569",30,1000,4,2,"5",10,569,"1",0.407414023352919
"1749","b2.t30.p10.w571",30,25,0,2,"11",10,571,"2",0.187119552639936
"1750","b2.t30.p10.w573",30,1000,10.67,2,"8",10,573,"2",0.226900452633767
"1751","b2.t30.p10.w574",30,1000,0,2,"all",10,574,"3",0.447219474975242
"1752","b2.t30.p10.w575",30,1000,5.33,2,"12",10,575,"2",0.283345860114097
"1753","b2.t30.p10.w576",30,1,0,2,"6",10,576,"3",0.683032041904946
"1754","b2.t30.p10.w581",30,25,0,2,"2",10,581,"1",0.351804994095726
"1755","b2.t30.p10.w584",30,5,0,2,"2",10,584,"1",0.40523294644287
"1756","b2.t30.p10.w585",30,0,0,2,"5",10,585,"1",0.48785566634773
"1757","b2.t30.p10.w586",30,25,0,2,"13",10,586,"1",0.380258770253183
"1758","b2.t30.p10.w588",30,1000,12,2,"8",10,588,"1",0.185616177789204
"1759","b2.t30.p10.w589",30,700,0,2,"8",10,589,"2",0.473506488962492
"1760","b2.t30.p10.w590",30,100,0,2,"5",10,590,"1",0.56553482523644
"1761","b2.t30.p10.w593",30,50,0,2,"6",10,593,"2",0.279870301103751
"1762","b2.t30.p10.w594",30,1000,1.33,2,"8",10,594,"3",0.358297363762841
"1763","b2.t30.p10.w595",30,1000,2.67,2,"5",10,595,"1",0.0826703414531338
"1764","b2.t30.p10.w599",30,700,0,2,"14",10,599,"2",0.395681292178012
"1765","b2.t30.p10.w600",30,1000,12,2,"5",10,600,"2",0.310953438653715
"1766","b2.t30.p11.w603",30,700,0,2,"6",11,603,"3",0.125680056062386
"1767","b2.t30.p11.w606",30,1000,12,2,"10",11,606,"2",0.196325567122116
"1768","b2.t30.p11.w607",30,1000,0,2,"12",11,607,"3",0.235337799382677
"1769","b2.t30.p11.w608",30,1000,6.67,2,"6",11,608,"3",0.321395600812965
"1770","b2.t30.p11.w609",30,1000,10.67,2,"4",11,609,"2",0.0563805389446946
"1771","b2.t30.p11.w611",30,1000,2.67,2,"5",11,611,"2",0.128948786495148
"1772","b2.t30.p11.w614",30,1000,9.33,2,"2",11,614,"3",0.218707570702571
"1773","b2.t30.p11.w616",30,25,0,2,"4",11,616,"3",0.364308197602899
"1774","b2.t30.p11.w617",30,1000,0,2,"12",11,617,"1",0.332633078477577
"1775","b2.t30.p11.w618",30,1000,5.33,2,"15",11,618,"2",0.21606113648134
"1776","b2.t30.p11.w619",30,1000,1.33,2,"3",11,619,"3",0.217781342086407
"1777","b2.t30.p11.w622",30,1000,2.67,2,"all",11,622,"3",0.267227817938263
"1778","b2.t30.p11.w628",30,1000,10.67,2,"3",11,628,"3",0.196192689435305
"1779","b2.t30.p11.w630",30,1000,0,2,"14",11,630,"1",0.0714584953960876
"1780","b2.t30.p11.w633",30,1,0,2,"1",11,633,"1",0.19713082061071
"1781","b2.t30.p11.w635",30,1000,9.33,2,"13",11,635,"2",0.314935859656942
"1782","b2.t30.p11.w636",30,1,0,2,"all",11,636,"3",0.427626113565858
"1783","b2.t30.p11.w637",30,0,0,2,"10",11,637,"1",0.194636116168296
"1784","b2.t30.p11.w638",30,1000,1.33,2,"1",11,638,"1",0.295209078579284
"1785","b2.t30.p11.w641",30,1000,6.67,2,"4",11,641,"2",0.18226993698347
"1786","b2.t30.p11.w646",30,1000,9.33,2,"2",11,646,"1",0.225061205312927
"1787","b2.t30.p11.w650",30,1000,12,2,"all",11,650,"1",0.0498887172990642
"1788","b2.t30.p11.w651",30,1000,6.67,2,"11",11,651,"3",0.102932752218662
"1789","b2.t30.p11.w654",30,50,0,2,"13",11,654,"1",0.40932486826931
"1790","b2.t30.p11.w657",30,1,0,2,"9",11,657,"1",0.185736992276217
"1791","b2.t30.p11.w659",30,700,0,2,"15",11,659,"2",0.0343116757964667
"1792","b2.t30.p11.w660",30,700,0,2,"3",11,660,"1",0.0248859047521694
"1793","b2.t30.p12.w662",30,1000,4,2,"15",12,662,"2",0.172790488096407
"1794","b2.t30.p12.w664",30,0,0,2,"2",12,664,"1",0.0756581457150856
"1795","b2.t30.p12.w665",30,5,0,2,"all",12,665,"3",0.140929838358631
"1796","b2.t30.p12.w667",30,1000,5.33,2,"2",12,667,"3",0.173181068643144
"1797","b2.t30.p12.w670",30,1,0,2,"14",12,670,"1",0.163200517053199
"1798","b2.t30.p12.w676",30,25,0,2,"15",12,676,"2",0.151866205809708
"1799","b2.t30.p12.w677",30,10,0,2,"9",12,677,"3",0.185214742208587
"1800","b2.t30.p12.w678",30,1000,2.67,2,"8",12,678,"2",0.257873229884426
"1801","b2.t30.p12.w680",30,100,0,2,"6",12,680,"2",0.218216174548444
"1802","b2.t30.p12.w682",30,400,0,2,"1",12,682,"1",0.0439514164866725
"1803","b2.t30.p12.w683",30,1000,5.33,2,"4",12,683,"3",0.132188992793479
"1804","b2.t30.p12.w686",30,50,0,2,"3",12,686,"2",0.183708672983676
"1805","b2.t30.p12.w687",30,1000,6.67,2,"3",12,687,"1",0.229587321044151
"1806","b2.t30.p12.w690",30,1,0,2,"4",12,690,"2",0.21495005562354
"1807","b2.t30.p12.w694",30,1000,8,2,"6",12,694,"1",0.0836987168607868
"1808","b2.t30.p12.w695",30,1,0,2,"12",12,695,"2",0.207091686697003
"1809","b2.t30.p12.w696",30,700,0,2,"2",12,696,"1",0.0412150843282113
"1810","b2.t30.p12.w697",30,5,0,2,"1",12,697,"1",0.251677751386147
"1811","b2.t30.p12.w698",30,1000,10.67,2,"10",12,698,"1",0.155411268898638
"1812","b2.t30.p12.w699",30,5,0,2,"6",12,699,"2",0.313843892856568
"1813","b2.t30.p12.w707",30,1000,5.33,2,"11",12,707,"1",0.112426820468692
"1814","b2.t30.p12.w710",30,0,0,2,"2",12,710,"3",0.158052056369317
"1815","b2.t30.p12.w711",30,1000,1.33,2,"14",12,711,"1",0.0449055008794815
"1816","b2.t30.p12.w712",30,1000,4,2,"8",12,712,"2",0.0368744850182404
"1817","b2.t30.p12.w714",30,100,0,2,"4",12,714,"3",0.050517566193129
"1818","b2.t30.p12.w717",30,1000,9.33,2,"9",12,717,"3",0.0646213898084206
"1819","b2.t30.p12.w718",30,1,0,2,"3",12,718,"3",0.129085389176854
"1820","b2.t30.p12.w719",30,50,0,2,"3",12,719,"3",0.05320584019377
"1821","b2.t30.p12.w720",30,1,0,2,"10",12,720,"2",0.128993505696548
"1822","b2.t30.p13.w722",30,1000,12,2,"14",13,722,"2",0.0687007146874548
"1823","b2.t30.p13.w723",30,1,0,2,"3",13,723,"2",0.321790864388756
"1824","b2.t30.p13.w724",30,1000,4,2,"10",13,724,"2",0.302513039483654
"1825","b2.t30.p13.w727",30,1000,12,2,"5",13,727,"3",0.193036115807397
"1826","b2.t30.p13.w731",30,1,0,2,"12",13,731,"3",0.272403187443163
"1827","b2.t30.p13.w732",30,1000,8,2,"10",13,732,"1",0.359677396304677
"1828","b2.t30.p13.w734",30,10,0,2,"10",13,734,"3",0.588822846008068
"1829","b2.t30.p13.w741",30,1000,8,2,"all",13,741,"2",0.142769856081149
"1830","b2.t30.p13.w742",30,1000,10.67,2,"9",13,742,"1",0.233850712015885
"1831","b2.t30.p13.w743",30,100,0,2,"3",13,743,"1",0.388895934165172
"1832","b2.t30.p13.w744",30,100,0,2,"6",13,744,"1",0.519142660678931
"1833","b2.t30.p13.w745",30,0,0,2,"7",13,745,"2",0.591493418079154
"1834","b2.t30.p13.w748",30,1000,5.33,2,"10",13,748,"2",0.264931490000047
"1835","b2.t30.p13.w750",30,25,0,2,"all",13,750,"1",0.413643760692642
"1836","b2.t30.p13.w752",30,1000,4,2,"12",13,752,"2",0.342395516484495
"1837","b2.t30.p13.w754",30,1000,4,2,"1",13,754,"1",0.49274007662529
"1838","b2.t30.p13.w755",30,1000,0,2,"4",13,755,"3",0.316337705808965
"1839","b2.t30.p13.w757",30,1000,6.67,2,"7",13,757,"3",0.223847917301906
"1840","b2.t30.p13.w758",30,1000,10.67,2,"4",13,758,"1",0.40119502824008
"1841","b2.t30.p13.w759",30,1000,5.33,2,"7",13,759,"3",0.350749926818076
"1842","b2.t30.p13.w760",30,700,0,2,"12",13,760,"3",0.257397591187406
"1843","b2.t30.p13.w761",30,1000,9.33,2,"1",13,761,"1",0.134569685287336
"1844","b2.t30.p13.w766",30,10,0,2,"5",13,766,"3",0.254794119563494
"1845","b2.t30.p13.w769",30,1000,0,2,"8",13,769,"2",0.266659820656196
"1846","b2.t30.p13.w770",30,25,0,2,"4",13,770,"1",0.197825041044349
"1847","b2.t30.p13.w771",30,1000,0,2,"14",13,771,"3",0.186804363667743
"1848","b2.t30.p13.w772",30,1000,2.67,2,"4",13,772,"3",0.207712968039157
"1849","b2.t30.p13.w774",30,100,0,2,"3",13,774,"3",0.155546931021411
"1850","b2.t30.p13.w775",30,100,0,2,"8",13,775,"3",0.153820820433355
"1851","b2.t30.p13.w776",30,1000,5.33,2,"6",13,776,"1",0.141644611409446
"1852","b2.t30.p13.w777",30,1000,0,2,"9",13,777,"2",0.0687069207097724
"1853","b2.t30.p13.w779",30,1,0,2,"5",13,779,"2",0.14375583507035
"1854","b2.t30.p13.w780",30,5,0,2,"6",13,780,"1",0.106900569500199
"1855","b2.t30.p14.w783",30,1000,8,2,"2",14,783,"2",0.0925371904439401
"1856","b2.t30.p14.w786",30,1000,5.33,2,"1",14,786,"1",0.126463932374087
"1857","b2.t30.p14.w787",30,1000,12,2,"9",14,787,"1",0.183785808210713
"1858","b2.t30.p14.w788",30,1000,8,2,"9",14,788,"2",0.193894022311512
"1859","b2.t30.p14.w790",30,10,0,2,"13",14,790,"1",0.287819271224554
"1860","b2.t30.p14.w793",30,5,0,2,"2",14,793,"2",0.299346847638347
"1861","b2.t30.p14.w794",30,25,0,2,"12",14,794,"1",0.353060268910423
"1862","b2.t30.p14.w795",30,100,0,2,"4",14,795,"2",0.256706198519932
"1863","b2.t30.p14.w797",30,700,0,2,"13",14,797,"1",0.566219821455423
"1864","b2.t30.p14.w798",30,1,0,2,"15",14,798,"1",0.590248355472993
"1865","b2.t30.p14.w799",30,50,0,2,"6",14,799,"1",0.434912888878901
"1866","b2.t30.p14.w800",30,1000,6.67,2,"3",14,800,"3",0.295910455811953
"1867","b2.t30.p14.w802",30,1000,9.33,2,"8",14,802,"2",0.205653566845382
"1868","b2.t30.p14.w803",30,25,0,2,"6",14,803,"3",0.351094299084078
"1869","b2.t30.p14.w804",30,1000,10.67,2,"4",14,804,"3",0.244067870850407
"1870","b2.t30.p14.w811",30,1000,8,2,"15",14,811,"2",0.232128966566424
"1871","b2.t30.p14.w812",30,1,0,2,"10",14,812,"3",0.475631823362398
"1872","b2.t30.p14.w813",30,1000,4,2,"8",14,813,"3",0.323738562997514
"1873","b2.t30.p14.w820",30,50,0,2,"4",14,820,"2",0.406433170529365
"1874","b2.t30.p14.w823",30,1000,4,2,"10",14,823,"1",0.332638251509643
"1875","b2.t30.p14.w830",30,1000,10.67,2,"15",14,830,"1",0.121780400125742
"1876","b2.t30.p14.w831",30,10,0,2,"6",14,831,"2",0.0916284140228397
"1877","b2.t30.p14.w832",30,1000,9.33,2,"7",14,832,"2",0.164015586531535
"1878","b2.t30.p14.w834",30,700,0,2,"8",14,834,"1",0.416888367890644
"1879","b2.t30.p14.w836",30,400,0,2,"all",14,836,"2",0.144645641658829
"1880","b2.t30.p15.w842",30,400,0,2,"11",15,842,"2",0.143991867855083
"1881","b2.t30.p15.w843",30,1,0,2,"5",15,843,"1",0.0826826436078944
"1882","b2.t30.p15.w844",30,10,0,2,"8",15,844,"2",0.136438450036233
"1883","b2.t30.p15.w847",30,5,0,2,"13",15,847,"2",0.194831027144533
"1884","b2.t30.p15.w849",30,400,0,2,"7",15,849,"1",0.201377880594552
"1885","b2.t30.p15.w850",30,50,0,2,"4",15,850,"3",0.159964957129616
"1886","b2.t30.p15.w851",30,1000,12,2,"3",15,851,"3",0.0557137368636812
"1887","b2.t30.p15.w852",30,700,0,2,"11",15,852,"2",0.0995437152293927
"1888","b2.t30.p15.w853",30,1000,12,2,"3",15,853,"1",0.0403316377957516
"1889","b2.t30.p15.w854",30,1000,12,2,"1",15,854,"2",0.0576697442693565
"1890","b2.t30.p15.w855",30,1000,8,2,"9",15,855,"1",0.0897453433932765
"1891","b2.t30.p15.w856",30,1000,4,2,"3",15,856,"1",0.154356851207283
"1892","b2.t30.p15.w857",30,1000,10.67,2,"13",15,857,"2",0.147992746742769
"1893","b2.t30.p15.w865",30,1000,10.67,2,"7",15,865,"1",0.0617796233961617
"1894","b2.t30.p15.w866",30,1000,6.67,2,"5",15,866,"1",0.0892702484999145
"1895","b2.t30.p15.w867",30,700,0,2,"10",15,867,"2",0.0969596110544638
"1896","b2.t30.p15.w868",30,1000,0,2,"8",15,868,"1",0.117105862043921
"1897","b2.t30.p15.w871",30,1000,8,2,"12",15,871,"1",0.0530676397963536
"1898","b2.t30.p15.w874",30,100,0,2,"10",15,874,"1",0.0580113371493549
"1899","b2.t30.p15.w875",30,400,0,2,"6",15,875,"3",0.056865984611685
"1900","b2.t30.p15.w876",30,100,0,2,"10",15,876,"2",0.0096704992057534
"1901","b2.t30.p15.w878",30,1000,8,2,"11",15,878,"3",0.0277972709221214
"1902","b2.t30.p15.w879",30,1000,8,2,"1",15,879,"2",0.0400635203879993
"1903","b2.t30.p15.w882",30,1000,1.33,2,"15",15,882,"2",0.0347693574583436
"1904","b2.t30.p15.w883",30,1000,12,2,"4",15,883,"2",0.0576259060609598
"1905","b2.t30.p15.w884",30,1000,6.67,2,"2",15,884,"2",0.0689574090660997
"1906","b2.t30.p15.w889",30,100,0,2,"5",15,889,"2",0.0194804102440754
"1907","b2.t30.p15.w891",30,50,0,2,"8",15,891,"2",-0.00241348926417492
"1908","b2.t30.p15.w892",30,1000,8,2,"15",15,892,"3",0.032506749375366
"1909","b2.t30.p15.w893",30,1000,6.67,2,"3",15,893,"2",0.0215388873877427
"1910","b2.t30.p15.w896",30,50,0,2,"13",15,896,"2",0.00641189543871096
"1911","b2.t30.p15.w897",30,1000,5.33,2,"5",15,897,"1",0.0325790296903268
"1912","b2.t30.p15.w900",30,1000,10.67,2,"all",15,900,"1",0.0832884181681058
"1913","b2.t30.p16.w902",30,1000,4,2,"14",16,902,"1",0.508490921291924
"1914","b2.t30.p16.w907",30,700,0,2,"11",16,907,"1",-0.00815148283478059
"1915","b2.t30.p16.w908",30,1000,10.67,2,"2",16,908,"2",0.414604268807727
"1916","b2.t30.p16.w913",30,1,0,2,"14",16,913,"3",0.0705056370904318
"1917","b2.t30.p16.w916",30,100,0,2,"13",16,916,"1",0.0585078658038659
"1918","b2.t30.p16.w917",30,50,0,2,"all",16,917,"3",0.0825645203939385
"1919","b2.t30.p16.w919",30,1000,4,2,"9",16,919,"1",0.0297059497473058
"1920","b2.t30.p16.w921",30,10,0,2,"12",16,921,"1",0.249016900361753
"1921","b2.t30.p16.w923",30,1000,0,2,"4",16,923,"2",0.199565974520528
"1922","b2.t30.p16.w924",30,1000,9.33,2,"11",16,924,"1",0.275594211735856
"1923","b2.t30.p16.w926",30,1000,6.67,2,"12",16,926,"3",0.124404361132414
"1924","b2.t30.p16.w927",30,10,0,2,"8",16,927,"1",0.115818395285322
"1925","b2.t30.p16.w928",30,700,0,2,"1",16,928,"3",0.188203616510839
"1926","b2.t30.p16.w929",30,1000,9.33,2,"12",16,929,"2",0.0439940805636074
"1927","b2.t30.p16.w933",30,25,0,2,"10",16,933,"3",0.309756759030154
"1928","b2.t30.p16.w934",30,1000,10.67,2,"1",16,934,"2",0.235642439697641
"1929","b2.t30.p16.w935",30,1000,8,2,"13",16,935,"1",0.219395088667102
"1930","b2.t30.p16.w937",30,100,0,2,"8",16,937,"1",0.281060296807168
"1931","b2.t30.p16.w941",30,700,0,2,"6",16,941,"1",0.552747300446293
"1932","b2.t30.p16.w942",30,10,0,2,"7",16,942,"3",0.625887258872092
"1933","b2.t30.p16.w943",30,1000,9.33,2,"13",16,943,"3",0.239275545104203
"1934","b2.t30.p16.w944",30,1000,9.33,2,"3",16,944,"3",0.305588946548407
"1935","b2.t30.p16.w947",30,50,0,2,"1",16,947,"1",0.337675798005034
"1936","b2.t30.p16.w948",30,700,0,2,"13",16,948,"3",0.184274109482143
"1937","b2.t30.p16.w950",30,0,0,2,"4",16,950,"1",0.298107899583106
"1938","b2.t30.p16.w952",30,50,0,2,"all",16,952,"1",0.48690186650197
"1939","b2.t30.p16.w954",30,400,0,2,"all",16,954,"1",0.400113189930768
"1940","b2.t30.p16.w957",30,1000,5.33,2,"13",16,957,"3",0.179577697590033
"1941","b2.t30.p16.w958",30,1000,5.33,2,"15",16,958,"3",0.178810067683259
"1942","b2.t30.p16.w959",30,1000,8,2,"7",16,959,"3",0.0238340906883353
"1943","b2.t30.p16.w960",30,700,0,2,"3",16,960,"2",0.0654159611788733
"1944","b2.t30.p17.w962",30,1000,0,2,"8",17,962,"3",0.00478400202149463
"1945","b2.t30.p17.w966",30,1000,1.33,2,"9",17,966,"2",0.00630712645243445
"1946","b2.t30.p17.w973",30,1000,6.67,2,"5",17,973,"3",0.0083712287182976
"1947","b2.t30.p17.w976",30,1000,10.67,2,"5",17,976,"1",0.113921806540361
"1948","b2.t30.p17.w977",30,1000,6.67,2,"8",17,977,"2",0.00829233050283847
"1949","b2.t30.p17.w979",30,10,0,2,"2",17,979,"1",0.00925384182771194
"1950","b2.t30.p17.w987",30,400,0,2,"1",17,987,"2",0.098476236227185
"1951","b2.t30.p17.w988",30,1000,2.67,2,"5",17,988,"3",0.00682433102249705
"1952","b2.t30.p17.w991",30,50,0,2,"10",17,991,"3",0.0693200969445887
"1953","b2.t30.p17.w992",30,1,0,2,"all",17,992,"2",0.0870193374826462
"1954","b2.t30.p17.w993",30,0,0,2,"3",17,993,"3",0.045075469012136
"1955","b2.t30.p17.w996",30,1000,2.67,2,"15",17,996,"2",0.0332654912293258
"1956","b2.t30.p17.w997",30,0,0,2,"2",17,997,"2",0.0842827251176859
"1957","b2.t30.p17.w999",30,5,0,2,"15",17,999,"1",0.101630296500236
"1958","b2.t30.p17.w1002",30,100,0,2,"11",17,1002,"3",0.00056324604570214
"1959","b2.t30.p17.w1003",30,400,0,2,"13",17,1003,"2",0.0498690479017391
"1960","b2.t30.p17.w1004",30,1000,1.33,2,"5",17,1004,"3",0.00590936789738802
"1961","b2.t30.p17.w1005",30,1,0,2,"14",17,1005,"2",0.000364962569053341
"1962","b2.t30.p17.w1012",30,1000,5.33,2,"1",17,1012,"3",0.0119243395067607
"1963","b2.t30.p17.w1013",30,1000,2.67,2,"3",17,1013,"1",0.0103653226594631
"1964","b2.t30.p17.w1014",30,1000,2.67,2,"12",17,1014,"2",0.00602875465843123
"1965","b2.t30.p17.w1016",30,100,0,2,"14",17,1016,"3",0.0415941757151528
"1966","b2.t30.p17.w1017",30,1000,12,2,"12",17,1017,"1",0.0419009245353145
"1967","b2.t30.p18.w1021",30,1000,6.67,2,"9",18,1021,"2",0.180107067458382
"1968","b2.t30.p18.w1024",30,0,0,2,"11",18,1024,"3",0.382142494159369
"1969","b2.t30.p18.w1026",30,1000,1.33,2,"all",18,1026,"3",0.0538106187123086
"1970","b2.t30.p18.w1031",30,1000,12,2,"15",18,1031,"1",0.100311642963327
"1971","b2.t30.p18.w1032",30,25,0,2,"11",18,1032,"1",0.0987227813546008
"1972","b2.t30.p18.w1034",30,1000,10.67,2,"5",18,1034,"3",0.0990046716423196
"1973","b2.t30.p18.w1035",30,1000,10.67,2,"11",18,1035,"3",0.010405278780666
"1974","b2.t30.p18.w1036",30,5,0,2,"14",18,1036,"2",0.219987072824772
"1975","b2.t30.p18.w1037",30,1000,12,2,"13",18,1037,"2",0.234826744663773
"1976","b2.t30.p18.w1043",30,5,0,2,"10",18,1043,"1",0.176633716270521
"1977","b2.t30.p18.w1046",30,1000,9.33,2,"all",18,1046,"2",0.117400248398915
"1978","b2.t30.p18.w1047",30,1,0,2,"8",18,1047,"1",0.154589757355784
"1979","b2.t30.p18.w1048",30,1000,4,2,"all",18,1048,"3",0.045781750698196
"1980","b2.t30.p18.w1050",30,25,0,2,"8",18,1050,"3",0.212553090379523
"1981","b2.t30.p18.w1054",30,1000,9.33,2,"7",18,1054,"3",0.129284933510343
"1982","b2.t30.p18.w1055",30,1000,5.33,2,"7",18,1055,"2",0.183400361406568
"1983","b2.t30.p18.w1056",30,1000,9.33,2,"12",18,1056,"3",0.236883366707328
"1984","b2.t30.p18.w1058",30,1000,10.67,2,"7",18,1058,"3",0.0305941596951933
"1985","b2.t30.p18.w1059",30,400,0,2,"2",18,1059,"2",0.141765349989887
"1986","b2.t30.p18.w1060",30,5,0,2,"3",18,1060,"3",0.219335769292787
"1987","b2.t30.p18.w1062",30,1000,2.67,2,"10",18,1062,"2",0.182144123057199
"1988","b2.t30.p18.w1066",30,1000,9.33,2,"8",18,1066,"3",0.18522328313097
"1989","b2.t30.p18.w1067",30,0,0,2,"12",18,1067,"3",0.22064463624592
"1990","b2.t30.p18.w1068",30,1000,12,2,"1",18,1068,"3",0.0509362733746764
"1991","b2.t30.p18.w1071",30,400,0,2,"8",18,1071,"2",0.311191082664874
"1992","b2.t30.p18.w1072",30,25,0,2,"13",18,1072,"3",0.247481571586279
"1993","b2.t30.p18.w1074",30,1000,4,2,"5",18,1074,"3",0.215132505176281
"1994","b2.t30.p18.w1079",30,400,0,2,"9",18,1079,"3",0.19761311412595
"1995","b2.t30.p19.w1082",30,1000,12,2,"9",19,1082,"3",0.00697781687944172
"1996","b2.t30.p19.w1083",30,1000,1.33,2,"6",19,1083,"1",-0.00936879953578018
"1997","b2.t30.p19.w1084",30,1000,12,2,"all",19,1084,"3",0.105419725351448
"1998","b2.t30.p19.w1085",30,1000,12,2,"11",19,1085,"2",-0.0135297873401386
